id,content,date,language,title,normalized_rating,raw_rating,offerings,destinations,offerings_list,destinations_list
377380-203583668176,من افضل الأماكن الاثرية وهاذا عمل جبار,2021-04-11T08:15:00+00:00,ara,Al Meger Tourist Village,100.0,5.0,Tourism Attractions/ Sites,Al Namas,['Tourism Attractions/ Sites'],['Al Namas']
377380-203586091854,مكان نظيف وشبه خالي من الزبايل لكن غراز ثقيل,2021-04-11T08:15:00+00:00,ara,Khararah Lake,100.0,5.0,Tourism Attractions/ Sites,Madinah,['Tourism Attractions/ Sites'],['Madinah']
377380-203588795672,افضل مكان في تنومه,2021-04-11T08:15:00+00:00,ara,Alsharaf Park,100.0,5.0,Tourism Attractions/ Sites,Tanomah,['Tourism Attractions/ Sites'],['Tanomah']
377380-203587354569,Its open on Fridays too. downtown,2021-04-11T08:15:00+00:00,eng,Tabuk castle,100.0,5.0,"Food & Beverage, Tourism Attractions/ Sites",Tabuk,"['Food & Beverage', 'Tourism Attractions/ Sites']",['Tabuk']
377380-203584901715,"We visited in January, the main event was closed, however, the view alone is STUNNING!!",2021-04-11T08:15:00+00:00,eng,Al Sahab Park,100.0,5.0,Tourism Attractions/ Sites,Al Namas,['Tourism Attractions/ Sites'],['Al Namas']
377380-203589298791,حديقة جميلة للشباب,2021-04-11T08:15:00+00:00,ara,Alsubh Park,80.0,4.0,Tourism Attractions/ Sites,Yanbu,['Tourism Attractions/ Sites'],['Yanbu']
377380-203585061319,مكان مميز جدااااا ...يحتاج إلى مزيد من العناية من هيئة السياحة ...طبيعة خلابة ساحرة,2021-04-11T08:15:00+00:00,ara,Wadi Lajab,80.0,4.0,Tourism Attractions/ Sites,Jizan,['Tourism Attractions/ Sites'],['Jizan']
377380-203585368926,حديقة رائعة جداً,2021-04-11T08:15:00+00:00,ara,Abu Kheyal Park,100.0,5.0,Tourism Attractions/ Sites,Abha,['Tourism Attractions/ Sites'],['Abha']
377380-203586853879,"Calm, quiet , peaceful place but does not have any food outlet...bring your food with you ...",2021-04-11T08:15:00+00:00,eng,Manakh King Abdulaziz Park,100.0,5.0,Tourism Attractions/ Sites,Madinah,['Tourism Attractions/ Sites'],['Madinah']
377380-203587614449,nice place for walking,2021-04-11T08:15:00+00:00,eng,Rawdah Park,100.0,5.0,Tourism Attractions/ Sites,"Madinah, Riyadh",['Tourism Attractions/ Sites'],"['Madinah', 'Riyadh']"
377380-203585928258,مكان جميل جدا ورايق بس مافي اماكن للجلوس تريحك لازم فرش ومتينه شوي عشان تاخذ راحتك .... لو تجيب زولية عز الله تنكسر 🤣🤣🤣🤣,2021-04-11T08:15:00+00:00,ara,Al Bujairi Heritage Park,80.0,4.0,"Tourism Attractions/ Sites, Accommodation","Madinah, Riyadh","['Tourism Attractions/ Sites', 'Accommodation']","['Madinah', 'Riyadh']"
377380-203584539067,اجواء روووعه,2021-04-11T08:15:00+00:00,ara,Umluj Beach,100.0,5.0,Tourism Attractions/ Sites,Umluj,['Tourism Attractions/ Sites'],['Umluj']
377380-203588392217,للاسف لم يتم تطوير المنطقه اللي حول فوهه البركان لكي يستفيد السياح الزارئين للمعالم تحتاج فنادق وشقق ومطاعم واهتمام البلديه,2021-04-11T08:15:00+00:00,ara,Al-Waba Crater,100.0,5.0,Tourism Attractions/ Sites,Taif,['Tourism Attractions/ Sites'],['Taif']
377380-203582770119,مكان جيد لكن مافيه اهتمام بشكل مستمر وسعر عالي جدا مقارنه ب خدمه والي بتشوفه وحق مره وحده بس,2021-04-11T08:15:00+00:00,ara,Al-Qara Hill,60.0,3.0,Tourism Attractions/ Sites,Al Ahsa,['Tourism Attractions/ Sites'],['Al Ahsa']
377380-203585261810,شارع واحد هو المهم والذي يستحق الزيارة وهو الواقع فيه بيت نصيف,2021-04-11T08:15:00+00:00,ara,"Old Jeddah, Al Balad",60.0,3.0,"Tourism Attractions/ Sites, Retail","Taif, Jeddah","['Tourism Attractions/ Sites', 'Retail']","['Taif', 'Jeddah']"
377380-203587144296,تستطيع السياره الصغيره الوصول من جهة المنحدر المودي الى مركز الحدود,2021-04-11T08:15:00+00:00,ara,Catalina Seaplane Wreckage,100.0,5.0,Tourism Attractions/ Sites,Tabuk,['Tourism Attractions/ Sites'],['Tabuk']
377380-203585791613,Relaxing,2021-04-11T08:15:00+00:00,eng,Khobar Sea Front,100.0,5.0,Tourism Attractions/ Sites,Khobar,['Tourism Attractions/ Sites'],['Khobar']
377380-203588886461,تجنننننننن نظافة و مكان راقي و هادي للاستكنانة اكثر شاطي حبيته,2021-04-11T08:15:00+00:00,ara,Umluj Beach,100.0,5.0,Tourism Attractions/ Sites,Umluj,['Tourism Attractions/ Sites'],['Umluj']
377380-203587115625,Excellent view,2021-04-11T08:15:00+00:00,eng,Ushaiqer Heritage Village,80.0,4.0,Tourism Attractions/ Sites,"Madinah, Riyadh",['Tourism Attractions/ Sites'],"['Madinah', 'Riyadh']"
377380-203587442470,ممتاز ولو انني لم اجد الرجال اللي كنا نلقاهم زمان الكل عماله واسعار غير متوفره على السلع,2021-04-11T08:15:00+00:00,ara,Souq Al Zel,100.0,5.0,"Tourism Attractions/ Sites, Retail","Madinah, Riyadh","['Tourism Attractions/ Sites', 'Retail']","['Madinah', 'Riyadh']"
377380-203584766564,مكان عائلي جميل وفعاليات وانشطة متعددة,2021-04-11T08:15:00+00:00,ara,Dolphin Village Dammam,80.0,4.0,Tourism Attractions/ Sites,"Khobar, Dammam",['Tourism Attractions/ Sites'],"['Khobar', 'Dammam']"
377380-203584721365,سوق شعبي جميل وقديم في حائل👍👍 عدة اسواق مجتمعه سوق الشعبيات عندهم الدلال القديمة والنعناع والبهارات الحائلي سوق التمور سوق الفواكه سوق الملابس سوق الاكسسوارات والكماليات والعطور يستحق الزيارة شغل عدل,2021-04-11T08:15:00+00:00,ara,Popular Barzan Market,80.0,4.0,Retail,Hail,['Retail'],['Hail']
377380-203588575354,ممتاز واشكر العاملين والاخوان هناك وخاصة اللي بالكر ..بداية من الزول عند البوابه ووصولا الى عند العربات,2021-04-11T08:15:00+00:00,ara,Al Hada Cable Car,100.0,5.0,Tourism Attractions/ Sites,Taif,['Tourism Attractions/ Sites'],['Taif']
377380-203588870637,Fentestic view specially in evening time 🌹💕💕🤽🏊🚣🏄🏂,2021-04-11T08:16:00+00:00,eng,Umluj Beach,80.0,4.0,Tourism Attractions/ Sites,Umluj,['Tourism Attractions/ Sites'],['Umluj']
377380-203587609135,مكان هادى وجميل وصحي,2021-04-11T08:16:00+00:00,ara,Rawdah Park,100.0,5.0,Tourism Attractions/ Sites,"Madinah, Riyadh",['Tourism Attractions/ Sites'],"['Madinah', 'Riyadh']"
377380-203585054957,وادي كبير والمياة طول العام تمشي،فيه غير العيون متعه للى يريد يكشت من الصباح الباكر,2021-04-11T08:16:00+00:00,ara,Wadi Lajab,80.0,4.0,Tourism Attractions/ Sites,Jizan,['Tourism Attractions/ Sites'],['Jizan']
377380-203584955283,رائع رائع رائع,2021-04-11T08:16:00+00:00,ara,King Abdulaziz Center for World Culture - Ithra,100.0,5.0,Tourism Attractions/ Sites,"Khobar, Dammam",['Tourism Attractions/ Sites'],"['Khobar', 'Dammam']"
377380-203582771666,مكان سياحي رائع بارد صيفآ دافى شتاء بسبب الجبال الصخرية الطبيعية,2021-04-11T08:16:00+00:00,ara,Al-Qara Hill,100.0,5.0,Tourism Attractions/ Sites,Al Ahsa,['Tourism Attractions/ Sites'],['Al Ahsa']
377380-203582344430,Good experience in desert but should leave the area before sunset because of tricky road.,2021-04-11T08:16:00+00:00,eng,Asfar Lake,60.0,3.0,Tourism Attractions/ Sites,Al Ahsa,['Tourism Attractions/ Sites'],['Al Ahsa']
377380-203583283200,الصراحه انا الان بزور المحل والصراحه عجبني جدا جدا ديكور المحل واشكر راعي المحل على هالابداع وتطوير المنطقه بكافي جميل مثل هاذا,2021-04-11T08:16:00+00:00,ara,WASHAL CAFE,100.0,5.0,Food & Beverage,Al Namas,['Food & Beverage'],['Al Namas']
377380-203585655845,جميلة لكن صغيرة,2021-04-11T08:16:00+00:00,ara,Al Hamra Park,80.0,4.0,Tourism Attractions/ Sites,Madinah,['Tourism Attractions/ Sites'],['Madinah']
377380-203584902152,منتزه رائع و جميل يجب على الكل زيارته,2021-04-11T08:16:00+00:00,ara,Al Sahab Park,100.0,5.0,Tourism Attractions/ Sites,Al Namas,['Tourism Attractions/ Sites'],['Al Namas']
377380-203589150660,The cleanliness here could be better.,2021-04-11T08:16:00+00:00,eng,Alanoud Park,40.0,2.0,Tourism Attractions/ Sites,Taif,['Tourism Attractions/ Sites'],['Taif']
377380-203587747560,متنزة حلو وجميل,2021-04-11T08:16:00+00:00,ara,The Saudi National Museum - The Saudi National Museum,100.0,5.0,Tourism Attractions/ Sites,Madinah,['Tourism Attractions/ Sites'],['Madinah']
377380-203588885425,من اجمل الاماكن بتنومه جميل,2021-04-11T08:16:00+00:00,ara,Tanomah Waterfall,100.0,5.0,Tourism Attractions/ Sites,Tanomah,['Tourism Attractions/ Sites'],['Tanomah']
377380-203588406130,Amazing place done by mother nature,2021-04-11T08:16:00+00:00,eng,Al-Waba Crater,100.0,5.0,Tourism Attractions/ Sites,Taif,['Tourism Attractions/ Sites'],['Taif']
377380-203585248650,منطقه خليط بين الماضي والحاظر ومرجع لتجار القطاعي بكونها تحتوي على تجار الجمله والقطاعي ومباني شامخه تاريخيه تم الحفاظ عليها ومباني مستحدثة متناسقة مع المباني القديمه . وتتغنا بمهرجانات تراثيه,2021-04-11T08:16:00+00:00,ara,"Old Jeddah, Al Balad",100.0,5.0,"Tourism Attractions/ Sites, Retail","Taif, Jeddah","['Tourism Attractions/ Sites', 'Retail']","['Taif', 'Jeddah']"
377380-203588151703,حلوو كل شيء عندهم ما عاد المقلوبه للاسف مو حلوهه حتى السلطة حارهه حلوهه,2021-04-11T08:16:00+00:00,ara,Al-Qaryah Al-Turathiyah Restaurant,80.0,4.0,Food & Beverage,Tabuk,['Food & Beverage'],['Tabuk']
377380-203590550732,جميلة.,2021-04-11T08:16:00+00:00,ara,Yanbu Lake Park,60.0,3.0,Tourism Attractions/ Sites,Yanbu,['Tourism Attractions/ Sites'],['Yanbu']
377380-203585791515,جميل جدا أتيت له في فترة الظهر فترة هدوء ولهت طابع خاص المكان نظيف جدا وهذا دليل على الاهتمام به,2021-04-11T08:16:00+00:00,ara,Khobar Sea Front,100.0,5.0,Tourism Attractions/ Sites,Khobar,['Tourism Attractions/ Sites'],['Khobar']
377380-203584277435,ممتاز المكان وتتوفر فيه أسر منتجه,2021-04-11T08:16:00+00:00,ara,Modon Lake Park,80.0,4.0,Tourism Attractions/ Sites,"Khobar, Dammam",['Tourism Attractions/ Sites'],"['Khobar', 'Dammam']"
377380-203587651815,من يبحث عن اسعار الجملة,2021-04-11T08:16:00+00:00,ara,Almaigliah Market,100.0,5.0,"Tourism Attractions/ Sites, Retail",Madinah,"['Tourism Attractions/ Sites', 'Retail']",['Madinah']
377380-203595603853,افضل مول في جدة,2021-04-11T08:16:00+00:00,ara,Red Sea Mall,100.0,5.0,Retail,Jeddah,['Retail'],['Jeddah']
377380-203583096503,منتزه جميل,2021-04-11T08:16:00+00:00,ara,Park Prince Mishari Bin Saud,60.0,3.0,Tourism Attractions/ Sites,Al Baha,['Tourism Attractions/ Sites'],['Al Baha']
377380-203584765406,مكان يبعث بالتنفس والروح نشاط وكسر الروتين مكان جذابا بروح الاجواء الجميلة والهواء مناظر البحر يشحن المشاعر ويغير لون الحزن يبدله لفرح بسبب الاجواء والمناظر,2021-04-11T08:16:00+00:00,ara,Dolphin Village Dammam,100.0,5.0,Tourism Attractions/ Sites,"Khobar, Dammam",['Tourism Attractions/ Sites'],"['Khobar', 'Dammam']"
377380-175248434467,فندق مصنف 5نجوم قريب على بعد خطوات من الحرم مقابل باب الملك فهد,2021-05-10T01:50:00+00:00,ara,InterContinental Dar al Tawhid Makkah,100.0,5.0,Accommodation,Makkah,['Accommodation'],['Makkah']
377380-203585857748,الشاطئ جدا صغير وكله حصى المكان مايستاهل صراححه + قفلو علينا المويا بالحمامات بحجه انو يقفلون الساعه ٦ واذا كان احد بالحمام مو هامهم ما انصصصح فيه ابدااا !!!!,2021-04-11T08:16:00+00:00,ara,Yam Beach,40.0,2.0,Tourism Attractions/ Sites,KAEC,['Tourism Attractions/ Sites'],['KAEC']
377380-203588139468,مايتوفر لديهم غازيات عائليه,2021-04-11T08:16:00+00:00,ara,Al-Qaryah Al-Turathiyah Restaurant,100.0,5.0,Food & Beverage,Tabuk,['Food & Beverage'],['Tabuk']
377380-203583836589,يحتاج الى اهتمام اكثر والسرعه في انهاء المشاريع,2021-04-11T08:16:00+00:00,ara,Khairah Forest Park,100.0,5.0,Tourism Attractions/ Sites,"Al Baha, Tanomah",['Tourism Attractions/ Sites'],"['Al Baha', 'Tanomah']"
377380-203587116402,جميله جدا وتذكر الماضي فيها,2021-04-11T08:16:00+00:00,ara,Ushaiqer Heritage Village,100.0,5.0,Tourism Attractions/ Sites,"Madinah, Riyadh",['Tourism Attractions/ Sites'],"['Madinah', 'Riyadh']"
377380-203583086446,أجواء رائعة 🏞️🏕️🌄🚠🚟🚡🌦️🌈,2021-04-11T08:16:00+00:00,ara,Jabal Sawda,100.0,5.0,Tourism Attractions/ Sites,Abha,['Tourism Attractions/ Sites'],['Abha']
377380-203589308664,من اجمل الاماكن التى جلست فيها من عشرين سنه الى الان كما هي جميله,2021-04-11T08:16:00+00:00,ara,Alsubh Park,100.0,5.0,Tourism Attractions/ Sites,Yanbu,['Tourism Attractions/ Sites'],['Yanbu']
377380-203587213099,مكان لطيف و مرتب يحتوي ع دورات مياه ينقصه بيع احتياجات للرحلات او سوبرماركت صغير,2021-04-11T08:16:00+00:00,ara,King Salman Park,100.0,5.0,"Tourism Attractions/ Sites, Accommodation","Madinah, Riyadh","['Tourism Attractions/ Sites', 'Accommodation']","['Madinah', 'Riyadh']"
377380-203585916819,سوق تراثي انصح بزيارته,2021-04-11T08:16:00+00:00,ara,Hlewa Heritage Market,100.0,5.0,"Tourism Attractions/ Sites, Retail",Madinah,"['Tourism Attractions/ Sites', 'Retail']",['Madinah']
377380-203586037886,حديقه هادئه وجميله مناسبه لل عوائل,2021-04-11T08:16:00+00:00,ara,Falah Park,100.0,5.0,Tourism Attractions/ Sites,Madinah,['Tourism Attractions/ Sites'],['Madinah']
377380-203585349070,مكان جميل جدا ومن الاماكن السياحية في جازان,2021-04-11T08:16:00+00:00,ara,Jazan Heritage Village,100.0,5.0,Tourism Attractions/ Sites,Jizan,['Tourism Attractions/ Sites'],['Jizan']
377380-203582511178,من أجمل الأماكن وجو بارد وضباب رائع,2021-04-11T08:16:00+00:00,ara,Al Soudah National Park,100.0,5.0,Tourism Attractions/ Sites,Abha,['Tourism Attractions/ Sites'],['Abha']
377380-203587144293,مكان يحكي قصة الحفاظ على السيادة وعدم السماح ايا كان بدخول البلد بدون تصريح.,2021-04-11T08:16:00+00:00,ara,Catalina Seaplane Wreckage,100.0,5.0,Tourism Attractions/ Sites,Tabuk,['Tourism Attractions/ Sites'],['Tabuk']
377380-203587477475,نعم اليوم في شغل هنا,2021-04-11T08:16:00+00:00,ara,Olaya Park,20.0,1.0,Tourism Attractions/ Sites,Madinah,['Tourism Attractions/ Sites'],['Madinah']
377380-203586188156,جامع جميل ونظيف واثاثه فاخر,2021-04-11T08:16:00+00:00,ara,Imam Turki Bin Abdullah Grand Mosque,100.0,5.0,"Religious, Tourism Attractions/ Sites","Riyadh, Madinah","['Religious', 'Tourism Attractions/ Sites']","['Riyadh', 'Madinah']"
377380-203585937346,مقهى بسيط ولكن جلسة رايقة وقهرة ممتازة وانترنت سريع,2021-04-11T08:16:00+00:00,ara,Five Elephants Speciality Coffee,80.0,4.0,Food & Beverage,Madinah,['Food & Beverage'],['Madinah']
377380-203588575922,مكان رائع جدا ومختلف واتمني تكرار الزيارة اليه غير السعر للفرد كتير شويه,2021-04-11T08:16:00+00:00,ara,Al Hada Cable Car,100.0,5.0,Tourism Attractions/ Sites,Taif,['Tourism Attractions/ Sites'],['Taif']
377380-203587806338,Very nice place for family gathering . More calm and quiet place for evening and night life. Night are great with lights and shops. Parking is als good if there is more rush it's tough to the parking. There is platform to walk and for cycling. Camping is wonderful at night..,2021-04-11T08:16:00+00:00,eng,Wadi Namar Waterfall,100.0,5.0,Tourism Attractions/ Sites,"Madinah, Riyadh",['Tourism Attractions/ Sites'],"['Madinah', 'Riyadh']"
